id,accession_number,share_license_status,tombstone,current_location,title,title_in_original_language,series,series_in_original_language,creation_date,creation_date_earliest,creation_date_latest,artists_tags,culture,technique,support_materials,department,collection,type,measurements,state_of_the_work,edition_of_the_work,copyright,inscriptions,exhibitions,provenance,find_spot,related_works,former_accession_numbers,did_you_know,early_education_description,artlens_description,description,external_resources,citations,catalogue_raisonne,url,alternate_images,creditline,image_credit,sketchfab_id,sketchfab_url,gallery_donor_text,creators,image_web,image_print,image_full,updated_at
679092,2025.62,CC0,"Satirical Prints of Suzhou Customs (蘇州風俗諷刺畫), 1760. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Woodblock print; ink on paper; 36.2 x 50.5 cm (14 1/4 x 19 7/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.62",,Satirical Prints of Suzhou Customs,蘇州風俗諷刺畫,,,1760,1760,1760,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Woodblock print; ink on paper,[],Chinese Art,China - Qing Dynasty,Print,36.2 x 50.5 cm (14 1/4 x 19 7/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.62,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:02.279000
679093,2025.65,CC0,"A Fisherman's Daughter (漁家女), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 49.2 x 25.8 cm (19 3/8 x 10 3/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.65",,A Fisherman's Daughter,漁家女,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,49.2 x 25.8 cm (19 3/8 x 10 3/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.65,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:02.443000
679094,2025.66,CC0,"Story of the Western Chamber – The Delivery of the Love Letter (西廂記 – 寄簡傳情), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 52.3 x 26.8 cm (20 9/16 x 10 9/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.66",,Story of the Western Chamber – The Delivery of the Love Letter,西廂記 – 寄簡傳情,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,52.3 x 26.8 cm (20 9/16 x 10 9/16 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.66,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:02.806000
679095,2025.67,CC0,"Destined to Succeed in the Examinations (必定中舉圖), 1736–95. China, Qing dynasty (1644–1911), Qianlong reign (1736–95). Polychrome woodblock print; ink and color on paper; 55.5 x 29.2 cm (21 7/8 x 11 1/2 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.67",,Destined to Succeed in the Examinations,必定中舉圖,,,1736–95,1736,1795,[],"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,55.5 x 29.2 cm (21 7/8 x 11 1/2 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.67,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:02.888000
679096,2025.68,CC0,"Print in Western Style with Western Text (丁氏仿泰西筆意墨線版畫), 1662–1735. Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722) to Yongzheng reign (1723–35). Woodblock print; ink on paper; 28.5 x 30.3 cm (11 1/4 x 11 15/16 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.68",,Print in Western Style with Western Text,丁氏仿泰西筆意墨線版畫,,,1662–1735,1662,1735,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722) to Yongzheng reign (1723–35)",Woodblock print; ink on paper,[],Chinese Art,China - Qing Dynasty,Print,28.5 x 30.3 cm (11 1/4 x 11 15/16 in.),,,,浙杭钱塘履安丁氏笔,"CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.68,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-08-15 11:17:58.771000
679097,2025.69,CC0,"Distinguishing Good from Evil (善惡分明), 1796–1820. China, Qing dynasty (1644–1911), Jiaqing period (1796–1820). Polychrome woodblock print; ink and color on paper; 34.7 x 52.7 cm (13 11/16 x 20 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.69",,Distinguishing Good from Evil,善惡分明,,,1796–1820,1796,1820,[],"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,34.7 x 52.7 cm (13 11/16 x 20 3/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.69,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:03.078000
679098,2025.70,CC0,"Scenes from First Part of Campaign to the East (征東前本), 1796–1820. China, Qing dynasty (1644–1911), Jiaqing period (1796–1820). Polychrome woodblock print; ink and color on paper; print only: 32.2 x 45.6 cm (12 11/16 x 17 15/16 in.); overall: 48.4 x 62.8 cm (19 1/16 x 24 3/4 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.70",,Scenes from First Part of Campaign to the East,征東前本,,,1796–1820,1796,1820,[],"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,Print only: 32.2 x 45.6 cm (12 11/16 x 17 15/16 in.); Overall: 48.4 x 62.8 cm (19 1/16 x 24 3/4 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.70,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:03.486000
679099,2025.71,CC0,"A Newly-Cut Print: Scenes from the Second Part of Record of the Three Kingdoms (新刻三國誌後傳), 1796–1820. China, Qing dynasty (1644–1911), Jiaqing period (1796–1820). Polychrome woodblock print; ink and color on paper; 32.3 x 48.7 cm (12 11/16 x 19 3/16 in.); overall: 48.5 x 64.4 cm (19 1/8 x 25 3/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.71",,A Newly-Cut Print: Scenes from the Second Part of Record of the Three Kingdoms,新刻三國誌後傳,,,1796–1820,1796,1820,[],"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",Polychrome woodblock print; ink and color on paper,[],Chinese Art,China - Qing Dynasty,Print,32.3 x 48.7 cm (12 11/16 x 19 3/16 in.); Overall: 48.5 x 64.4 cm (19 1/8 x 25 3/8 in.),,,,[],,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"In the 1600s, printing flourished in such Jiangnan cities as Nanjing, Suzhou, Hangzhou, and Huizhou, evolving from privately enjoyed illustrated books printed in color to more commercialized single-sheet color prints that were hung on walls and became part of the rich urban visual culture.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.71,[],Purchase from the J. H. Wade Fund,,,,,[],,,,2026-05-29 09:16:03.741000
398803,2025.82,CC0,"Westlake Panorama (西湖全景), mid-1700s. Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95). Woodblock print, ink on paper; printed with three wood blocks in shades of black on four sheets; image: 34.6 x 55.4 cm (13 5/8 x 21 13/16 in.); paper: 38 x 59.3 cm (14 15/16 x 23 3/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.82",,Westlake Panorama,西湖全景,,,mid-1700s,1733,1766,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)","woodblock print, ink on paper; printed with three wood blocks in shades of black on four sheets",[],Chinese Art,China - Qing Dynasty,Print,Image: 34.6 x 55.4 cm (13 5/8 x 21 13/16 in.); Paper: 38 x 59.3 cm (14 15/16 x 23 3/8 in.),,,,"信德號 
姑蘇管瑞玉頂細西洋畫發客; The 10 scenes on the four prints are identified by their titles: 
Print one: 1. Remnant Snow on Broken Bridge (Duanqiao canxue, 斷橋殘雪), 2. Lotus Breeze at Qu Winery (Quyuan fenghe, 曲院風河 [sic]). 
Print two: 3. Autumn Moon over Placid Lake (Pinghu qiuyue, 平湖秋月), 4. Twin Peaks Piercing the Clouds (Liangfeng chayun, 兩峰插云), 5. Spring Dawn at Su Dike (Sudi chunxiao, 蘇 堤春曉), 11. The emperor’s temporary palace (xinggong, 行宮). 
Print three: 6. Listening to the Orioles by the Willow Ripples (Liulang wenying, 柳浪 聞鶯), 7. Three Stupas and the Reflecting Moon (Santan yinyue, 三潭印月). 
Print four: 8. Watching Fish at Flower Cove (Huagang guanyu, 花港觀魚), 9. Sunset at Leifeng Pagoda (Leifeng xizhao, 雷峰夕照). 10. Evening Bell from Nanping Hill (Nanping wanzhong, 南屏晚鍾.) 
In print two, 11. the emperor’s temporary palace (xinggong 行宮) is also identified.","CURRENT: China’s Southern Paradise: Treasures from the Lower Yangzi Delta (Sep 10, 2023); Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"Revived by the southern imperial inspection tours, West Lake imagery became a popular subject during the early Qing dynasty. This panorama is composed of four prints, showing the Ten Scenes of the West Lake in Hangzhou along with other sights. The vanishing point perspective and the hatching lines that depict shading, water, or sky derive from European copperplate prints, introduced by missionaries to China, and were celebrated novelties in 18th-century Suzhou prints. These prints also reached Europe to furnish 18th-century palace interiors.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.82,[],Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.82/2025.82_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82/2025.82_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82/2025.82_full.tif,2026-08-15 11:17:58.548000
678436,2025.82.1,CC0,"Westlake Panorama (西湖全景), mid-1700s. Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95). One of four wood-block prints; ink on paper; printed with three woodblocks in shades of black; image: 34.6 x 55.4 cm (13 5/8 x 21 13/16 in.); paper: 38 x 59.3 cm (14 15/16 x 23 3/8 in.). The Cleveland Museum of Art, Purchase from the J. H. Wade Fund, 2025.82.1",,Westlake Panorama,西湖全景,,,mid-1700s,1733,1766,[],"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",One of four wood-block prints; ink on paper; printed with three woodblocks in shades of black,[],Chinese Art,China - Qing Dynasty,Print,Image: 34.6 x 55.4 cm (13 5/8 x 21 13/16 in.); Paper: 38 x 59.3 cm (14 15/16 x 23 3/8 in.),,,,"信德號 
姑蘇管瑞玉頂細西洋畫發客; The 10 scenes on the four prints are identified by their titles: 
Print one: 1. Remnant Snow on Broken Bridge (Duanqiao canxue, 斷橋殘雪), 2. Lotus Breeze at Qu Winery (Quyuan fenghe, 曲院風河 [sic]). 
Print two: 3. Autumn Moon over Placid Lake (Pinghu qiuyue, 平湖秋月), 4. Twin Peaks Piercing the Clouds (Liangfeng chayun, 兩峰插云), 5. Spring Dawn at Su Dike (Sudi chunxiao, 蘇 堤春曉), 11. The emperor’s temporary palace (xinggong, 行宮). 
Print three: 6. Listening to the Orioles by the Willow Ripples (Liulang wenying, 柳浪 聞鶯), 7. Three Stupas and the Reflecting Moon (Santan yinyue, 三潭印月). 
Print four: 8. Watching Fish at Flower Cove (Huagang guanyu, 花港觀魚), 9. Sunset at Leifeng Pagoda (Leifeng xizhao, 雷峰夕照). 10. Evening Bell from Nanping Hill (Nanping wanzhong, 南屏晚鍾.) 
In print two, 11. the emperor’s temporary palace (xinggong 行宮) is also identified.","CURRENT: Print Revolutions: Chinese Impressions, 1630s–1960s (Nov 15, 2026)","(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",,[],[],"Woodblock printing in color reached a height in China in the 1600s to 1700s. The prints were executed by means of sets of separate blocks, each carved to print a different color.",,,"Revived by the southern imperial inspection tours, West Lake imagery became a popular subject during the early Qing dynasty. This panorama is composed of four prints, showing the Ten Scenes of the West Lake in Hangzhou along with other sights. The vanishing point perspective and the hatching lines that depict shading, water, or sky derive from European copperplate prints, introduced by missionaries to China, and were celebrated novelties in 18th-century Suzhou prints. These prints also reached Europe to furnish 18th-century palace interiors.","{'wikidata': [], 'internet_archive': []}",[],,https://clevelandart.org/art/2025.82.1,"[{'web': {'url': 'https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_alt0_web.jpg', 'width': '900', 'height': '584', 'filesize': '223599'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_alt0_print.jpg', 'width': '3400', 'height': '2205', 'filesize': '3141488'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_alt0_full.tif', 'width': '12080', 'height': '7836', 'filesize': '284007274'}, 'date_created': '2025-02-18T11:25:05', 'annotation': ''}]",Purchase from the J. H. Wade Fund,,,,,[],https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_full.tif,2026-08-15 11:17:58.657000
